id,label,name
AgentValue:95189.23029083705,AgentValue,95189.23029083705
BuyHoldValue:108375.74950390864,BuyHoldValue,108375.74950390864
MarketSnapshot:NVDA_2026-02-27,MarketSnapshot,NVDA_2026-02-27
DailyBacktest:NVDA_2026-02-27,DailyBacktest,NVDA_2026-02-27
AgentValue:92810.66206933734,AgentValue,92810.66206933734
BuyHoldValue:103862.2992434187,BuyHoldValue,103862.2992434187
MarketSnapshot:NVDA_2026-03-02,MarketSnapshot,NVDA_2026-03-02
DailyBacktest:NVDA_2026-03-02,DailyBacktest,NVDA_2026-03-02
AgentValue:94473.17378047387,AgentValue,94473.17378047387
BuyHoldValue:106963.09759617601,BuyHoldValue,106963.09759617601
MarketSnapshot:NVDA_2026-03-03,MarketSnapshot,NVDA_2026-03-03
DailyBacktest:NVDA_2026-03-03,DailyBacktest,NVDA_2026-03-03
AgentValue:93718.34032993118,AgentValue,93718.34032993118
BuyHoldValue:105538.71928135285,BuyHoldValue,105538.71928135285
MarketSnapshot:NVDA_2026-03-04,MarketSnapshot,NVDA_2026-03-04
DailyBacktest:NVDA_2026-03-04,DailyBacktest,NVDA_2026-03-04
AgentValue:94652.14024824342,AgentValue,94652.14024824342
BuyHoldValue:107291.34754843409,BuyHoldValue,107291.34754843409
MarketSnapshot:NVDA_2026-03-05,MarketSnapshot,NVDA_2026-03-05
DailyBacktest:NVDA_2026-03-05,DailyBacktest,NVDA_2026-03-05
AgentValue:94745.22162060573,AgentValue,94745.22162060573
BuyHoldValue:107467.1989316537,BuyHoldValue,107467.1989316537
MarketSnapshot:NVDA_2026-03-06,MarketSnapshot,NVDA_2026-03-06
DailyBacktest:NVDA_2026-03-06,DailyBacktest,NVDA_2026-03-06
AgentValue:93033.66903891513,AgentValue,93033.66903891513
BuyHoldValue:104231.57820355204,BuyHoldValue,104231.57820355204
MarketSnapshot:NVDA_2026-03-09,MarketSnapshot,NVDA_2026-03-09
DailyBacktest:NVDA_2026-03-09,DailyBacktest,NVDA_2026-03-09
AgentValue:94549.87042761728,AgentValue,94549.87042761728
BuyHoldValue:107062.74075024857,BuyHoldValue,107062.74075024857
MarketSnapshot:NVDA_2026-03-10,MarketSnapshot,NVDA_2026-03-10
DailyBacktest:NVDA_2026-03-10,DailyBacktest,NVDA_2026-03-10
AgentValue:95208.33458920941,AgentValue,95208.33458920941
BuyHoldValue:108305.41789524858,BuyHoldValue,108305.41789524858
MarketSnapshot:NVDA_2026-03-11,MarketSnapshot,NVDA_2026-03-11
DailyBacktest:NVDA_2026-03-11,DailyBacktest,NVDA_2026-03-11
AgentValue:95600.99598522799,AgentValue,95600.99598522799
BuyHoldValue:109049.87926988583,BuyHoldValue,109049.87926988583
MarketSnapshot:NVDA_2026-03-12,MarketSnapshot,NVDA_2026-03-12
DailyBacktest:NVDA_2026-03-12,DailyBacktest,NVDA_2026-03-12
AgentValue:94709.8918992417,AgentValue,94709.8918992417
BuyHoldValue:107355.77570272353,BuyHoldValue,107355.77570272353
MarketSnapshot:NVDA_2026-03-13,MarketSnapshot,NVDA_2026-03-13
DailyBacktest:NVDA_2026-03-13,DailyBacktest,NVDA_2026-03-13
AgentValue:93813.16306656283,AgentValue,93813.16306656283
BuyHoldValue:105661.67213556122,BuyHoldValue,105661.67213556122
MarketSnapshot:NVDA_2026-03-16,MarketSnapshot,NVDA_2026-03-16
DailyBacktest:NVDA_2026-03-16,DailyBacktest,NVDA_2026-03-16
AgentValue:94740.62562021292,AgentValue,94740.62562021292
BuyHoldValue:107402.67238645803,BuyHoldValue,107402.67238645803
MarketSnapshot:NVDA_2026-03-17,MarketSnapshot,NVDA_2026-03-17
DailyBacktest:NVDA_2026-03-17,DailyBacktest,NVDA_2026-03-17
AgentValue:94340.39786411515,AgentValue,94340.39786411515
BuyHoldValue:106646.47566010237,BuyHoldValue,106646.47566010237
MarketSnapshot:NVDA_2026-03-18,MarketSnapshot,NVDA_2026-03-18
DailyBacktest:NVDA_2026-03-18,DailyBacktest,NVDA_2026-03-18
AgentValue:93864.36631555886,AgentValue,93864.36631555886
BuyHoldValue:105749.59782717103,BuyHoldValue,105749.59782717103
MarketSnapshot:NVDA_2026-03-19,MarketSnapshot,NVDA_2026-03-19
DailyBacktest:NVDA_2026-03-19,DailyBacktest,NVDA_2026-03-19
AgentValue:93289.94249253537,AgentValue,93289.94249253537
BuyHoldValue:104671.00093516085,BuyHoldValue,104671.00093516085
MarketSnapshot:NVDA_2026-03-20,MarketSnapshot,NVDA_2026-03-20
DailyBacktest:NVDA_2026-03-20,DailyBacktest,NVDA_2026-03-20
AgentValue:91452.98305899865,AgentValue,91452.98305899865
BuyHoldValue:101235.89711710173,BuyHoldValue,101235.89711710173
MarketSnapshot:NVDA_2026-03-23,MarketSnapshot,NVDA_2026-03-23
DailyBacktest:NVDA_2026-03-23,DailyBacktest,NVDA_2026-03-23
AgentValue:92387.10696711171,AgentValue,92387.10696711171
BuyHoldValue:102959.31222967658,BuyHoldValue,102959.31222967658
MarketSnapshot:NVDA_2026-03-24,MarketSnapshot,NVDA_2026-03-24
DailyBacktest:NVDA_2026-03-24,DailyBacktest,NVDA_2026-03-24
AgentValue:92248.24149423112,AgentValue,92248.24149423112
BuyHoldValue:102701.38494145071,BuyHoldValue,102701.38494145071
MarketSnapshot:NVDA_2026-03-25,MarketSnapshot,NVDA_2026-03-25
DailyBacktest:NVDA_2026-03-25,DailyBacktest,NVDA_2026-03-25
BuyHoldValue:104741.3414884487,BuyHoldValue,104741.3414884487
MarketSnapshot:NVDA_2026-03-26,MarketSnapshot,NVDA_2026-03-26
DailyBacktest:NVDA_2026-03-26,DailyBacktest,NVDA_2026-03-26
BuyHoldValue:100380.05723667353,BuyHoldValue,100380.05723667353
MarketSnapshot:NVDA_2026-03-27,MarketSnapshot,NVDA_2026-03-27
DailyBacktest:NVDA_2026-03-27,DailyBacktest,NVDA_2026-03-27
BuyHoldValue:98199.41063847202,BuyHoldValue,98199.41063847202
MarketSnapshot:NVDA_2026-03-30,MarketSnapshot,NVDA_2026-03-30
DailyBacktest:NVDA_2026-03-30,DailyBacktest,NVDA_2026-03-30
BuyHoldValue:96821.84850573285,BuyHoldValue,96821.84850573285
MarketSnapshot:NVDA_2026-03-31,MarketSnapshot,NVDA_2026-03-31
DailyBacktest:NVDA_2026-03-31,DailyBacktest,NVDA_2026-03-31
BuyHoldValue:102232.42704873347,BuyHoldValue,102232.42704873347
MarketSnapshot:NVDA_2026-04-01,MarketSnapshot,NVDA_2026-04-01
DailyBacktest:NVDA_2026-04-01,DailyBacktest,NVDA_2026-04-01
BuyHoldValue:103023.79405173306,BuyHoldValue,103023.79405173306
MarketSnapshot:NVDA_2026-04-02,MarketSnapshot,NVDA_2026-04-02
DailyBacktest:NVDA_2026-04-02,DailyBacktest,NVDA_2026-04-02
BuyHoldValue:103985.15370672088,BuyHoldValue,103985.15370672088
MarketSnapshot:NVDA_2026-04-06,MarketSnapshot,NVDA_2026-04-06
DailyBacktest:NVDA_2026-04-06,DailyBacktest,NVDA_2026-04-06
BuyHoldValue:104131.70248915578,BuyHoldValue,104131.70248915578
MarketSnapshot:NVDA_2026-04-07,MarketSnapshot,NVDA_2026-04-07
DailyBacktest:NVDA_2026-04-07,DailyBacktest,NVDA_2026-04-07
BuyHoldValue:104401.35618447224,BuyHoldValue,104401.35618447224
MarketSnapshot:NVDA_2026-04-08,MarketSnapshot,NVDA_2026-04-08
DailyBacktest:NVDA_2026-04-08,DailyBacktest,NVDA_2026-04-08
BuyHoldValue:106734.41029634004,BuyHoldValue,106734.41029634004
MarketSnapshot:NVDA_2026-04-09,MarketSnapshot,NVDA_2026-04-09
DailyBacktest:NVDA_2026-04-09,DailyBacktest,NVDA_2026-04-09
BuyHoldValue:107807.1484571188,BuyHoldValue,107807.1484571188
MarketSnapshot:NVDA_2026-04-10,MarketSnapshot,NVDA_2026-04-10
DailyBacktest:NVDA_2026-04-10,DailyBacktest,NVDA_2026-04-10
BuyHoldValue:110573.99018505991,BuyHoldValue,110573.99018505991
MarketSnapshot:NVDA_2026-04-13,MarketSnapshot,NVDA_2026-04-13
DailyBacktest:NVDA_2026-04-13,DailyBacktest,NVDA_2026-04-13
BuyHoldValue:110972.59857986146,BuyHoldValue,110972.59857986146
MarketSnapshot:NVDA_2026-04-14,MarketSnapshot,NVDA_2026-04-14
DailyBacktest:NVDA_2026-04-14,DailyBacktest,NVDA_2026-04-14
BuyHoldValue:115193.20172506098,BuyHoldValue,115193.20172506098
MarketSnapshot:NVDA_2026-04-15,MarketSnapshot,NVDA_2026-04-15
DailyBacktest:NVDA_2026-04-15,DailyBacktest,NVDA_2026-04-15
BuyHoldValue:116576.62258903151,BuyHoldValue,116576.62258903151
MarketSnapshot:NVDA_2026-04-16,MarketSnapshot,NVDA_2026-04-16
DailyBacktest:NVDA_2026-04-16,DailyBacktest,NVDA_2026-04-16
BuyHoldValue:116271.80756169895,BuyHoldValue,116271.80756169895
MarketSnapshot:NVDA_2026-04-17,MarketSnapshot,NVDA_2026-04-17
DailyBacktest:NVDA_2026-04-17,DailyBacktest,NVDA_2026-04-17
BuyHoldValue:118223.82947245931,BuyHoldValue,118223.82947245931
MarketSnapshot:NVDA_2026-04-20,MarketSnapshot,NVDA_2026-04-20
DailyBacktest:NVDA_2026-04-20,DailyBacktest,NVDA_2026-04-20
BuyHoldValue:118446.58648404125,BuyHoldValue,118446.58648404125
MarketSnapshot:NVDA_2026-04-21,MarketSnapshot,NVDA_2026-04-21
DailyBacktest:NVDA_2026-04-21,DailyBacktest,NVDA_2026-04-21
BuyHoldValue:117168.68539463032,BuyHoldValue,117168.68539463032
MarketSnapshot:NVDA_2026-04-22,MarketSnapshot,NVDA_2026-04-22
DailyBacktest:NVDA_2026-04-22,DailyBacktest,NVDA_2026-04-22
BuyHoldValue:118704.51377226714,BuyHoldValue,118704.51377226714
MarketSnapshot:NVDA_2026-04-23,MarketSnapshot,NVDA_2026-04-23
DailyBacktest:NVDA_2026-04-23,DailyBacktest,NVDA_2026-04-23
BuyHoldValue:117027.9953434268,BuyHoldValue,117027.9953434268
MarketSnapshot:NVDA_2026-04-24,MarketSnapshot,NVDA_2026-04-24
DailyBacktest:NVDA_2026-04-24,DailyBacktest,NVDA_2026-04-24
BuyHoldValue:122086.86217536037,BuyHoldValue,122086.86217536037
MarketSnapshot:NVDA_2026-04-27,MarketSnapshot,NVDA_2026-04-27
DailyBacktest:NVDA_2026-04-27,DailyBacktest,NVDA_2026-04-27
BuyHoldValue:126975.72741067791,BuyHoldValue,126975.72741067791
MarketSnapshot:NVDA_2026-04-28,MarketSnapshot,NVDA_2026-04-28
DailyBacktest:NVDA_2026-04-28,DailyBacktest,NVDA_2026-04-28
BuyHoldValue:124959.21473323325,BuyHoldValue,124959.21473323325
MarketSnapshot:NVDA_2026-04-29,MarketSnapshot,NVDA_2026-04-29
DailyBacktest:NVDA_2026-04-29,DailyBacktest,NVDA_2026-04-29
BuyHoldValue:122661.3308980094,BuyHoldValue,122661.3308980094
MarketSnapshot:NVDA_2026-04-30,MarketSnapshot,NVDA_2026-04-30
DailyBacktest:NVDA_2026-04-30,DailyBacktest,NVDA_2026-04-30
BuyHoldValue:116986.96633555152,BuyHoldValue,116986.96633555152
MarketSnapshot:NVDA_2026-05-01,MarketSnapshot,NVDA_2026-05-01
DailyBacktest:NVDA_2026-05-01,DailyBacktest,NVDA_2026-05-01
BuyHoldValue:116330.42170789625,BuyHoldValue,116330.42170789625
MarketSnapshot:NVDA_2026-05-04,MarketSnapshot,NVDA_2026-05-04
DailyBacktest:NVDA_2026-05-04,DailyBacktest,NVDA_2026-05-04
BuyHoldValue:116348.0068462182,BuyHoldValue,116348.0068462182
MarketSnapshot:NVDA_2026-05-05,MarketSnapshot,NVDA_2026-05-05
DailyBacktest:NVDA_2026-05-05,DailyBacktest,NVDA_2026-05-05
BuyHoldValue:115187.34299382962,BuyHoldValue,115187.34299382962
MarketSnapshot:NVDA_2026-05-06,MarketSnapshot,NVDA_2026-05-06
DailyBacktest:NVDA_2026-05-06,DailyBacktest,NVDA_2026-05-06
BuyHoldValue:121828.93488713453,BuyHoldValue,121828.93488713453
MarketSnapshot:NVDA_2026-05-07,MarketSnapshot,NVDA_2026-05-07
DailyBacktest:NVDA_2026-05-07,DailyBacktest,NVDA_2026-05-07
BuyHoldValue:123980.26993992348,BuyHoldValue,123980.26993992348
MarketSnapshot:NVDA_2026-05-08,MarketSnapshot,NVDA_2026-05-08
DailyBacktest:NVDA_2026-05-08,DailyBacktest,NVDA_2026-05-08
BuyHoldValue:126149.19013103441,BuyHoldValue,126149.19013103441
MarketSnapshot:NVDA_2026-05-11,MarketSnapshot,NVDA_2026-05-11
DailyBacktest:NVDA_2026-05-11,DailyBacktest,NVDA_2026-05-11
BuyHoldValue:128634.6607011963,BuyHoldValue,128634.6607011963
MarketSnapshot:NVDA_2026-05-12,MarketSnapshot,NVDA_2026-05-12
DailyBacktest:NVDA_2026-05-12,DailyBacktest,NVDA_2026-05-12
BuyHoldValue:129420.16002833669,BuyHoldValue,129420.16002833669
MarketSnapshot:NVDA_2026-05-13,MarketSnapshot,NVDA_2026-05-13
DailyBacktest:NVDA_2026-05-13,DailyBacktest,NVDA_2026-05-13
BuyHoldValue:132380.44722244717,BuyHoldValue,132380.44722244717
MarketSnapshot:NVDA_2026-05-14,MarketSnapshot,NVDA_2026-05-14
DailyBacktest:NVDA_2026-05-14,DailyBacktest,NVDA_2026-05-14
BuyHoldValue:138189.6431048772,BuyHoldValue,138189.6431048772
MarketSnapshot:NVDA_2026-05-15,MarketSnapshot,NVDA_2026-05-15
DailyBacktest:NVDA_2026-05-15,DailyBacktest,NVDA_2026-05-15
BuyHoldValue:132081.49092634598,BuyHoldValue,132081.49092634598
MarketSnapshot:NVDA_2026-05-18,MarketSnapshot,NVDA_2026-05-18
DailyBacktest:NVDA_2026-05-18,DailyBacktest,NVDA_2026-05-18
BuyHoldValue:130322.90553712721,BuyHoldValue,130322.90553712721
MarketSnapshot:NVDA_2026-05-19,MarketSnapshot,NVDA_2026-05-19
DailyBacktest:NVDA_2026-05-19,DailyBacktest,NVDA_2026-05-19
BuyHoldValue:129320.50792963628,BuyHoldValue,129320.50792963628
MarketSnapshot:NVDA_2026-05-20,MarketSnapshot,NVDA_2026-05-20
DailyBacktest:NVDA_2026-05-20,DailyBacktest,NVDA_2026-05-20
BuyHoldValue:130997.0263584766,BuyHoldValue,130997.0263584766
MarketSnapshot:NVDA_2026-05-21,MarketSnapshot,NVDA_2026-05-21
DailyBacktest:NVDA_2026-05-21,DailyBacktest,NVDA_2026-05-21
AgentValue:91267.42889209895,AgentValue,91267.42889209895
BuyHoldValue:128675.6897090716,BuyHoldValue,128675.6897090716
MarketSnapshot:NVDA_2026-05-22,MarketSnapshot,NVDA_2026-05-22
DailyBacktest:NVDA_2026-05-22,DailyBacktest,NVDA_2026-05-22
AgentValue:90224.65946787263,AgentValue,90224.65946787263
BuyHoldValue:126225.39836018144,BuyHoldValue,126225.39836018144
MarketSnapshot:NVDA_2026-05-26,MarketSnapshot,NVDA_2026-05-26
DailyBacktest:NVDA_2026-05-26,DailyBacktest,NVDA_2026-05-26
AgentValue:90106.49934231605,AgentValue,90106.49934231605
BuyHoldValue:125949.88593363362,BuyHoldValue,125949.88593363362
MarketSnapshot:NVDA_2026-05-27,MarketSnapshot,NVDA_2026-05-27
DailyBacktest:NVDA_2026-05-27,DailyBacktest,NVDA_2026-05-27
AgentValue:89537.83083361632,AgentValue,89537.83083361632
BuyHoldValue:124625.08816048813,BuyHoldValue,124625.08816048813
MarketSnapshot:NVDA_2026-05-28,MarketSnapshot,NVDA_2026-05-28
DailyBacktest:NVDA_2026-05-28,DailyBacktest,NVDA_2026-05-28
AgentValue:89954.77402309483,AgentValue,89954.77402309483
BuyHoldValue:125592.30654670733,BuyHoldValue,125592.30654670733
MarketSnapshot:NVDA_2026-05-29,MarketSnapshot,NVDA_2026-05-29
DailyBacktest:NVDA_2026-05-29,DailyBacktest,NVDA_2026-05-29
AgentValue:89171.31712102007,AgentValue,89171.31712102007
BuyHoldValue:123769.2393354321,BuyHoldValue,123769.2393354321
MarketSnapshot:NVDA_2026-06-01,MarketSnapshot,NVDA_2026-06-01
DailyBacktest:NVDA_2026-06-01,DailyBacktest,NVDA_2026-06-01
AgentValue:92521.2600724248,AgentValue,92521.2600724248
BuyHoldValue:131518.73966615973,BuyHoldValue,131518.73966615973
MarketSnapshot:NVDA_2026-06-02,MarketSnapshot,NVDA_2026-06-02
DailyBacktest:NVDA_2026-06-02,DailyBacktest,NVDA_2026-06-02
AgentValue:92140.2239190593,AgentValue,92140.2239190593
BuyHoldValue:130616.00310199699,BuyHoldValue,130616.00310199699
MarketSnapshot:NVDA_2026-06-03,MarketSnapshot,NVDA_2026-06-03
DailyBacktest:NVDA_2026-06-03,DailyBacktest,NVDA_2026-06-03
AgentValue:90137.96490072973,AgentValue,90137.96490072973
BuyHoldValue:125885.40411157714,BuyHoldValue,125885.40411157714
MarketSnapshot:NVDA_2025-09-03,MarketSnapshot,NVDA_2025-09-03
AgentWeight:NVDA_2025-09-03_technical,AgentWeight,NVDA_2025-09-03_technical
AgentTrust:NVDA_2025-09-03_technical,AgentTrust,NVDA_2025-09-03_technical
AgentWeight:NVDA_2025-09-03_bull,AgentWeight,NVDA_2025-09-03_bull
AgentTrust:NVDA_2025-09-03_bull,AgentTrust,NVDA_2025-09-03_bull
AgentWeight:NVDA_2025-09-03_bear,AgentWeight,NVDA_2025-09-03_bear
AgentTrust:NVDA_2025-09-03_bear,AgentTrust,NVDA_2025-09-03_bear
AgentWeight:NVDA_2025-09-03_risk,AgentWeight,NVDA_2025-09-03_risk
AgentTrust:NVDA_2025-09-03_risk,AgentTrust,NVDA_2025-09-03_risk
AgentWeight:NVDA_2025-09-03_debate_judge,AgentWeight,NVDA_2025-09-03_debate_judge
AgentTrust:NVDA_2025-09-03_debate_judge,AgentTrust,NVDA_2025-09-03_debate_judge
AgentWeight:NVDA_2025-09-30_technical,AgentWeight,NVDA_2025-09-30_technical
AgentTrust:NVDA_2025-09-30_technical,AgentTrust,NVDA_2025-09-30_technical
AgentWeight:NVDA_2025-09-30_bull,AgentWeight,NVDA_2025-09-30_bull
AgentTrust:NVDA_2025-09-30_bull,AgentTrust,NVDA_2025-09-30_bull
AgentWeight:NVDA_2025-09-30_bear,AgentWeight,NVDA_2025-09-30_bear
AgentTrust:NVDA_2025-09-30_bear,AgentTrust,NVDA_2025-09-30_bear
AgentWeight:NVDA_2025-09-30_risk,AgentWeight,NVDA_2025-09-30_risk
AgentTrust:NVDA_2025-09-30_risk,AgentTrust,NVDA_2025-09-30_risk
AgentWeight:NVDA_2025-09-30_debate_judge,AgentWeight,NVDA_2025-09-30_debate_judge
AgentTrust:NVDA_2025-09-30_debate_judge,AgentTrust,NVDA_2025-09-30_debate_judge
AgentWeight:NVDA_2025-10-28_technical,AgentWeight,NVDA_2025-10-28_technical
AgentTrust:NVDA_2025-10-28_technical,AgentTrust,NVDA_2025-10-28_technical
AgentWeight:NVDA_2025-10-28_bull,AgentWeight,NVDA_2025-10-28_bull
AgentTrust:NVDA_2025-10-28_bull,AgentTrust,NVDA_2025-10-28_bull
AgentWeight:NVDA_2025-10-28_bear,AgentWeight,NVDA_2025-10-28_bear
AgentTrust:NVDA_2025-10-28_bear,AgentTrust,NVDA_2025-10-28_bear
AgentWeight:NVDA_2025-10-28_risk,AgentWeight,NVDA_2025-10-28_risk
AgentTrust:NVDA_2025-10-28_risk,AgentTrust,NVDA_2025-10-28_risk
AgentWeight:NVDA_2025-10-28_debate_judge,AgentWeight,NVDA_2025-10-28_debate_judge
AgentTrust:NVDA_2025-10-28_debate_judge,AgentTrust,NVDA_2025-10-28_debate_judge
AgentWeight:NVDA_2025-11-25_technical,AgentWeight,NVDA_2025-11-25_technical
Weight:0.161054,Weight,0.161054
AgentTrust:NVDA_2025-11-25_technical,AgentTrust,NVDA_2025-11-25_technical
AgentWeight:NVDA_2025-11-25_bull,AgentWeight,NVDA_2025-11-25_bull
Weight:0.101916,Weight,0.101916
AgentTrust:NVDA_2025-11-25_bull,AgentTrust,NVDA_2025-11-25_bull
Trust:0.538002,Trust,0.538002
AgentWeight:NVDA_2025-11-25_bear,AgentWeight,NVDA_2025-11-25_bear
Weight:0.246526,Weight,0.246526
AgentTrust:NVDA_2025-11-25_bear,AgentTrust,NVDA_2025-11-25_bear
AgentWeight:NVDA_2025-11-25_risk,AgentWeight,NVDA_2025-11-25_risk
Weight:0.250257,Weight,0.250257
AgentTrust:NVDA_2025-11-25_risk,AgentTrust,NVDA_2025-11-25_risk
AgentWeight:NVDA_2025-11-25_debate_judge,AgentWeight,NVDA_2025-11-25_debate_judge
Weight:0.240247,Weight,0.240247
AgentTrust:NVDA_2025-11-25_debate_judge,AgentTrust,NVDA_2025-11-25_debate_judge
AgentWeight:NVDA_2025-12-24_technical,AgentWeight,NVDA_2025-12-24_technical
Weight:0.250698,Weight,0.250698
AgentTrust:NVDA_2025-12-24_technical,AgentTrust,NVDA_2025-12-24_technical
AgentWeight:NVDA_2025-12-24_bull,AgentWeight,NVDA_2025-12-24_bull
Weight:0.253752,Weight,0.253752
AgentTrust:NVDA_2025-12-24_bull,AgentTrust,NVDA_2025-12-24_bull
Trust:0.535714,Trust,0.535714
AgentWeight:NVDA_2025-12-24_bear,AgentWeight,NVDA_2025-12-24_bear
Weight:0.117629,Weight,0.117629
AgentTrust:NVDA_2025-12-24_bear,AgentTrust,NVDA_2025-12-24_bear
AgentWeight:NVDA_2025-12-24_risk,AgentWeight,NVDA_2025-12-24_risk
Weight:0.149179,Weight,0.149179
AgentTrust:NVDA_2025-12-24_risk,AgentTrust,NVDA_2025-12-24_risk
AgentWeight:NVDA_2025-12-24_debate_judge,AgentWeight,NVDA_2025-12-24_debate_judge
Weight:0.228741,Weight,0.228741
AgentTrust:NVDA_2025-12-24_debate_judge,AgentTrust,NVDA_2025-12-24_debate_judge
AgentWeight:NVDA_2026-01-26_technical,AgentWeight,NVDA_2026-01-26_technical
Weight:0.253714,Weight,0.253714
AgentTrust:NVDA_2026-01-26_technical,AgentTrust,NVDA_2026-01-26_technical
Trust:0.534614,Trust,0.534614
AgentWeight:NVDA_2026-01-26_bull,AgentWeight,NVDA_2026-01-26_bull
Weight:0.143723,Weight,0.143723
AgentTrust:NVDA_2026-01-26_bull,AgentTrust,NVDA_2026-01-26_bull
Trust:0.554285,Trust,0.554285
AgentWeight:NVDA_2026-01-26_bear,AgentWeight,NVDA_2026-01-26_bear
Weight:0.15643,Weight,0.15643
AgentTrust:NVDA_2026-01-26_bear,AgentTrust,NVDA_2026-01-26_bear
AgentWeight:NVDA_2026-01-26_risk,AgentWeight,NVDA_2026-01-26_risk
Weight:0.247852,Weight,0.247852
AgentTrust:NVDA_2026-01-26_risk,AgentTrust,NVDA_2026-01-26_risk
AgentWeight:NVDA_2026-01-26_debate_judge,AgentWeight,NVDA_2026-01-26_debate_judge
Weight:0.198282,Weight,0.198282
AgentTrust:NVDA_2026-01-26_debate_judge,AgentTrust,NVDA_2026-01-26_debate_judge
AgentWeight:NVDA_2026-02-24_technical,AgentWeight,NVDA_2026-02-24_technical
Weight:0.252875,Weight,0.252875
AgentTrust:NVDA_2026-02-24_technical,AgentTrust,NVDA_2026-02-24_technical
Trust:0.532414,Trust,0.532414
AgentWeight:NVDA_2026-02-24_bull,AgentWeight,NVDA_2026-02-24_bull
Weight:0.255727,Weight,0.255727
AgentTrust:NVDA_2026-02-24_bull,AgentTrust,NVDA_2026-02-24_bull
Trust:0.551574,Trust,0.551574
AgentWeight:NVDA_2026-02-24_bear,AgentWeight,NVDA_2026-02-24_bear
Weight:0.116737,Weight,0.116737
AgentTrust:NVDA_2026-02-24_bear,AgentTrust,NVDA_2026-02-24_bear
AgentWeight:NVDA_2026-02-24_risk,AgentWeight,NVDA_2026-02-24_risk
Weight:0.147893,Weight,0.147893
AgentTrust:NVDA_2026-02-24_risk,AgentTrust,NVDA_2026-02-24_risk
AgentWeight:NVDA_2026-02-24_debate_judge,AgentWeight,NVDA_2026-02-24_debate_judge
Weight:0.226769,Weight,0.226769
AgentTrust:NVDA_2026-02-24_debate_judge,AgentTrust,NVDA_2026-02-24_debate_judge
AgentWeight:NVDA_2026-03-24_technical,AgentWeight,NVDA_2026-03-24_technical
Weight:0.165113,Weight,0.165113
AgentTrust:NVDA_2026-03-24_technical,AgentTrust,NVDA_2026-03-24_technical
Trust:0.551117,Trust,0.551117
AgentWeight:NVDA_2026-03-24_bull,AgentWeight,NVDA_2026-03-24_bull
Weight:0.1043,Weight,0.1043
AgentTrust:NVDA_2026-03-24_bull,AgentTrust,NVDA_2026-03-24_bull
Trust:0.569511,Trust,0.569511
AgentWeight:NVDA_2026-03-24_bear,AgentWeight,NVDA_2026-03-24_bear
Weight:0.244712,Weight,0.244712
AgentTrust:NVDA_2026-03-24_bear,AgentTrust,NVDA_2026-03-24_bear
AgentWeight:NVDA_2026-03-24_risk,AgentWeight,NVDA_2026-03-24_risk
Weight:0.247896,Weight,0.247896
AgentTrust:NVDA_2026-03-24_risk,AgentTrust,NVDA_2026-03-24_risk
AgentWeight:NVDA_2026-03-24_debate_judge,AgentWeight,NVDA_2026-03-24_debate_judge
Weight:0.23798,Weight,0.23798
AgentTrust:NVDA_2026-03-24_debate_judge,AgentTrust,NVDA_2026-03-24_debate_judge
AgentWeight:NVDA_2026-04-22_technical,AgentWeight,NVDA_2026-04-22_technical
Weight:0.254893,Weight,0.254893
AgentTrust:NVDA_2026-04-22_technical,AgentTrust,NVDA_2026-04-22_technical
Trust:0.548488,Trust,0.548488
AgentWeight:NVDA_2026-04-22_bull,AgentWeight,NVDA_2026-04-22_bull
Weight:0.257556,Weight,0.257556
AgentTrust:NVDA_2026-04-22_bull,AgentTrust,NVDA_2026-04-22_bull
Trust:0.566404,Trust,0.566404
AgentWeight:NVDA_2026-04-22_bear,AgentWeight,NVDA_2026-04-22_bear
Weight:0.115909,Weight,0.115909
AgentTrust:NVDA_2026-04-22_bear,AgentTrust,NVDA_2026-04-22_bear
AgentWeight:NVDA_2026-04-22_risk,AgentWeight,NVDA_2026-04-22_risk
Weight:0.146701,Weight,0.146701
AgentTrust:NVDA_2026-04-22_risk,AgentTrust,NVDA_2026-04-22_risk
Trust:0.478559,Trust,0.478559
AgentWeight:NVDA_2026-04-22_debate_judge,AgentWeight,NVDA_2026-04-22_debate_judge
Weight:0.224941,Weight,0.224941
AgentTrust:NVDA_2026-04-22_debate_judge,AgentTrust,NVDA_2026-04-22_debate_judge
AgentWeight:NVDA_2026-05-20_technical,AgentWeight,NVDA_2026-05-20_technical
Weight:0.255409,Weight,0.255409
AgentTrust:NVDA_2026-05-20_technical,AgentTrust,NVDA_2026-05-20_technical
Trust:0.566548,Trust,0.566548
AgentWeight:NVDA_2026-05-20_bull,AgentWeight,NVDA_2026-05-20_bull
Weight:0.254941,Weight,0.254941
AgentTrust:NVDA_2026-05-20_bull,AgentTrust,NVDA_2026-05-20_bull
Trust:0.563377,Trust,0.563377
AgentWeight:NVDA_2026-05-20_bear,AgentWeight,NVDA_2026-05-20_bear
Weight:0.116466,Weight,0.116466
AgentTrust:NVDA_2026-05-20_bear,AgentTrust,NVDA_2026-05-20_bear
AgentWeight:NVDA_2026-05-20_risk,AgentWeight,NVDA_2026-05-20_risk
Weight:0.14731,Weight,0.14731
AgentTrust:NVDA_2026-05-20_risk,AgentTrust,NVDA_2026-05-20_risk
Trust:0.499417,Trust,0.499417
AgentWeight:NVDA_2026-05-20_debate_judge,AgentWeight,NVDA_2026-05-20_debate_judge
Weight:0.225875,Weight,0.225875
