edge_id,source,target,predicate,predicate_safe,date,source_system,confidence
E5729,DailyBacktest:NVDA_2025-10-30,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-10-30,real_agent_history,1.0
E5730,DailyBacktest:NVDA_2025-10-30,AgentValue:105304.15374139638,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-10-30,real_agent_history,1.0
E5731,DailyBacktest:NVDA_2025-10-30,BuyHoldValue:118920.07035844258,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-10-30,real_agent_history,1.0
E5732,DailyBacktest:NVDA_2025-10-30,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-10-30,real_agent_history,1.0
E5733,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5734,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5735,MarketSnapshot:NVDA_2025-10-31,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-10-31,real_agent_history,1.0
E5736,DailyBacktest:NVDA_2025-10-31,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-10-31,real_agent_history,1.0
E5737,DailyBacktest:NVDA_2025-10-31,AgentValue:105179.59119983668,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-10-31,real_agent_history,1.0
E5738,DailyBacktest:NVDA_2025-10-31,BuyHoldValue:118685.62271828137,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-10-31,real_agent_history,1.0
E5739,DailyBacktest:NVDA_2025-10-31,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-10-31,real_agent_history,1.0
E5740,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5741,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5742,MarketSnapshot:NVDA_2025-11-03,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-03,real_agent_history,1.0
E5743,DailyBacktest:NVDA_2025-11-03,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-03,real_agent_history,1.0
E5744,DailyBacktest:NVDA_2025-11-03,AgentValue:106547.77037060533,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-03,real_agent_history,1.0
E5745,DailyBacktest:NVDA_2025-11-03,BuyHoldValue:121258.73275196238,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-03,real_agent_history,1.0
E5746,DailyBacktest:NVDA_2025-11-03,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-03,real_agent_history,1.0
E5747,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5748,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5749,MarketSnapshot:NVDA_2025-11-04,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-04,real_agent_history,1.0
E5750,DailyBacktest:NVDA_2025-11-04,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-04,real_agent_history,1.0
E5751,DailyBacktest:NVDA_2025-11-04,AgentValue:104016.9513672432,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-04,real_agent_history,1.0
E5752,DailyBacktest:NVDA_2025-11-04,BuyHoldValue:116458.32094129689,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-04,real_agent_history,1.0
E5753,DailyBacktest:NVDA_2025-11-04,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-04,real_agent_history,1.0
E5754,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5755,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5756,MarketSnapshot:NVDA_2025-11-05,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-05,real_agent_history,1.0
E5757,DailyBacktest:NVDA_2025-11-05,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-05,real_agent_history,1.0
E5758,DailyBacktest:NVDA_2025-11-05,AgentValue:102923.86053950519,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-05,real_agent_history,1.0
E5759,DailyBacktest:NVDA_2025-11-05,BuyHoldValue:114418.59695462258,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-05,real_agent_history,1.0
E5760,DailyBacktest:NVDA_2025-11-05,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-05,real_agent_history,1.0
E5761,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5762,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5763,MarketSnapshot:NVDA_2025-11-06,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-06,real_agent_history,1.0
E5764,DailyBacktest:NVDA_2025-11-06,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-06,real_agent_history,1.0
E5765,DailyBacktest:NVDA_2025-11-06,AgentValue:100668.29562780794,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-06,real_agent_history,1.0
E5766,DailyBacktest:NVDA_2025-11-06,BuyHoldValue:110239.47899331794,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-06,real_agent_history,1.0
E5767,DailyBacktest:NVDA_2025-11-06,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-06,real_agent_history,1.0
E5768,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5769,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5770,MarketSnapshot:NVDA_2025-11-07,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-07,real_agent_history,1.0
E5771,DailyBacktest:NVDA_2025-11-07,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-07,real_agent_history,1.0
E5772,DailyBacktest:NVDA_2025-11-07,AgentValue:100690.77570662447,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-07,real_agent_history,1.0
E5773,DailyBacktest:NVDA_2025-11-07,BuyHoldValue:110280.50800119323,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-07,real_agent_history,1.0
E5774,DailyBacktest:NVDA_2025-11-07,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-07,real_agent_history,1.0
E5775,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5776,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5777,MarketSnapshot:NVDA_2025-11-10,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-10,real_agent_history,1.0
E5778,DailyBacktest:NVDA_2025-11-10,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-10,real_agent_history,1.0
E5779,DailyBacktest:NVDA_2025-11-10,AgentValue:104190.73679358396,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-10,real_agent_history,1.0
E5780,DailyBacktest:NVDA_2025-11-10,BuyHoldValue:116669.33365653259,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-10,real_agent_history,1.0
E5781,DailyBacktest:NVDA_2025-11-10,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-10,real_agent_history,1.0
E5782,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5783,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5784,MarketSnapshot:NVDA_2025-11-11,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-11,real_agent_history,1.0
E5785,DailyBacktest:NVDA_2025-11-11,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-11,real_agent_history,1.0
E5786,DailyBacktest:NVDA_2025-11-11,AgentValue:102340.89817761633,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-11,real_agent_history,1.0
E5787,DailyBacktest:NVDA_2025-11-11,BuyHoldValue:113217.02037452055,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-11,real_agent_history,1.0
E5788,DailyBacktest:NVDA_2025-11-11,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-11,real_agent_history,1.0
E5789,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5790,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5791,MarketSnapshot:NVDA_2025-11-12,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-12,real_agent_history,1.0
E5792,DailyBacktest:NVDA_2025-11-12,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-12,real_agent_history,1.0
E5793,DailyBacktest:NVDA_2025-11-12,AgentValue:102544.3535207068,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-12,real_agent_history,1.0
E5794,DailyBacktest:NVDA_2025-11-12,BuyHoldValue:113592.14912125745,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-12,real_agent_history,1.0
E5795,DailyBacktest:NVDA_2025-11-12,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-12,real_agent_history,1.0
E5796,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5797,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5798,MarketSnapshot:NVDA_2025-11-13,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-13,real_agent_history,1.0
E5799,DailyBacktest:NVDA_2025-11-13,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-13,real_agent_history,1.0
E5800,DailyBacktest:NVDA_2025-11-13,AgentValue:100341.07336221695,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-13,real_agent_history,1.0
E5801,DailyBacktest:NVDA_2025-11-13,BuyHoldValue:109524.3917764881,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-13,real_agent_history,1.0
E5802,DailyBacktest:NVDA_2025-11-13,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-13,real_agent_history,1.0
E5803,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5804,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5805,MarketSnapshot:NVDA_2025-11-14,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-14,real_agent_history,1.0
E5806,DailyBacktest:NVDA_2025-11-14,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-14,real_agent_history,1.0
E5807,DailyBacktest:NVDA_2025-11-14,AgentValue:101407.52451985618,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-14,real_agent_history,1.0
E5808,DailyBacktest:NVDA_2025-11-14,BuyHoldValue:111464.48155371769,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-14,real_agent_history,1.0
E5809,DailyBacktest:NVDA_2025-11-14,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-14,real_agent_history,1.0
E5810,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5811,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5812,MarketSnapshot:NVDA_2025-11-17,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-17,real_agent_history,1.0
E5813,DailyBacktest:NVDA_2025-11-17,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-17,real_agent_history,1.0
E5814,DailyBacktest:NVDA_2025-11-17,AgentValue:100265.3140868752,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-17,real_agent_history,1.0
E5815,DailyBacktest:NVDA_2025-11-17,BuyHoldValue:109372.0021520775,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-17,real_agent_history,1.0
E5816,DailyBacktest:NVDA_2025-11-17,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-17,real_agent_history,1.0
E5817,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5818,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5819,MarketSnapshot:NVDA_2025-11-18,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-18,real_agent_history,1.0
E5820,DailyBacktest:NVDA_2025-11-18,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-18,real_agent_history,1.0
E5821,DailyBacktest:NVDA_2025-11-18,AgentValue:98575.95607744211,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-18,real_agent_history,1.0
E5822,DailyBacktest:NVDA_2025-11-18,BuyHoldValue:106300.67634803372,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-18,real_agent_history,1.0
E5823,DailyBacktest:NVDA_2025-11-18,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-18,real_agent_history,1.0
E5824,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5825,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5826,MarketSnapshot:NVDA_2025-11-19,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-19,real_agent_history,1.0
E5827,DailyBacktest:NVDA_2025-11-19,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-19,real_agent_history,1.0
E5828,DailyBacktest:NVDA_2025-11-19,AgentValue:100258.7499264976,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-19,real_agent_history,1.0
E5829,DailyBacktest:NVDA_2025-11-19,BuyHoldValue:109325.11441297081,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-19,real_agent_history,1.0
E5830,DailyBacktest:NVDA_2025-11-19,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-19,real_agent_history,1.0
E5831,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5832,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5833,MarketSnapshot:NVDA_2025-11-20,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-20,real_agent_history,1.0
E5834,DailyBacktest:NVDA_2025-11-20,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-20,real_agent_history,1.0
E5835,DailyBacktest:NVDA_2025-11-20,AgentValue:98362.36650099573,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-20,real_agent_history,1.0
E5836,DailyBacktest:NVDA_2025-11-20,BuyHoldValue:105878.65986219015,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-20,real_agent_history,1.0
E5837,DailyBacktest:NVDA_2025-11-20,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-20,real_agent_history,1.0
E5838,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5839,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5840,MarketSnapshot:NVDA_2025-11-21,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-21,real_agent_history,1.0
E5841,DailyBacktest:NVDA_2025-11-21,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-21,real_agent_history,1.0
E5842,DailyBacktest:NVDA_2025-11-21,AgentValue:97787.3552387882,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-21,real_agent_history,1.0
E5843,DailyBacktest:NVDA_2025-11-21,BuyHoldValue:104847.07593407633,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-21,real_agent_history,1.0
E5844,DailyBacktest:NVDA_2025-11-21,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-21,real_agent_history,1.0
E5845,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5846,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5847,MarketSnapshot:NVDA_2025-11-24,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-24,real_agent_history,1.0
E5848,DailyBacktest:NVDA_2025-11-24,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-24,real_agent_history,1.0
E5849,DailyBacktest:NVDA_2025-11-24,AgentValue:98991.11197713349,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-24,real_agent_history,1.0
E5850,DailyBacktest:NVDA_2025-11-24,BuyHoldValue:106998.1784265416,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-24,real_agent_history,1.0
E5851,DailyBacktest:NVDA_2025-11-24,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-24,real_agent_history,1.0
E5852,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5853,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5854,MarketSnapshot:NVDA_2025-11-25,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-25,real_agent_history,1.0
E5855,DailyBacktest:NVDA_2025-11-25,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-25,real_agent_history,1.0
E5856,DailyBacktest:NVDA_2025-11-25,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-25,real_agent_history,1.0
E5857,DailyBacktest:NVDA_2025-11-25,BuyHoldValue:104225.77314008767,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-25,real_agent_history,1.0
E5858,DailyBacktest:NVDA_2025-11-25,Position:0.6,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-25,real_agent_history,1.0
E5859,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5860,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5861,MarketSnapshot:NVDA_2025-11-26,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-26,real_agent_history,1.0
E5862,DailyBacktest:NVDA_2025-11-26,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-26,real_agent_history,1.0
E5863,DailyBacktest:NVDA_2025-11-26,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-26,real_agent_history,1.0
E5864,DailyBacktest:NVDA_2025-11-26,BuyHoldValue:105655.9296844917,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-26,real_agent_history,1.0
E5865,DailyBacktest:NVDA_2025-11-26,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-26,real_agent_history,1.0
E5866,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5867,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5868,MarketSnapshot:NVDA_2025-11-28,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-11-28,real_agent_history,1.0
E5869,DailyBacktest:NVDA_2025-11-28,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-11-28,real_agent_history,1.0
E5870,DailyBacktest:NVDA_2025-11-28,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-11-28,real_agent_history,1.0
E5871,DailyBacktest:NVDA_2025-11-28,BuyHoldValue:103745.14250804683,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-11-28,real_agent_history,1.0
E5872,DailyBacktest:NVDA_2025-11-28,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-11-28,real_agent_history,1.0
E5873,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5874,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5875,MarketSnapshot:NVDA_2025-12-01,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-12-01,real_agent_history,1.0
E5876,DailyBacktest:NVDA_2025-12-01,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-12-01,real_agent_history,1.0
E5877,DailyBacktest:NVDA_2025-12-01,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-12-01,real_agent_history,1.0
E5878,DailyBacktest:NVDA_2025-12-01,BuyHoldValue:105456.65232097442,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-12-01,real_agent_history,1.0
E5879,DailyBacktest:NVDA_2025-12-01,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-12-01,real_agent_history,1.0
E5880,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5881,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5882,MarketSnapshot:NVDA_2025-12-02,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-12-02,real_agent_history,1.0
E5883,DailyBacktest:NVDA_2025-12-02,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-12-02,real_agent_history,1.0
E5884,DailyBacktest:NVDA_2025-12-02,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-12-02,real_agent_history,1.0
E5885,DailyBacktest:NVDA_2025-12-02,BuyHoldValue:106359.29049423098,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-12-02,real_agent_history,1.0
E5886,DailyBacktest:NVDA_2025-12-02,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-12-02,real_agent_history,1.0
E5887,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5888,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5889,MarketSnapshot:NVDA_2025-12-03,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-12-03,real_agent_history,1.0
E5890,DailyBacktest:NVDA_2025-12-03,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-12-03,real_agent_history,1.0
E5891,DailyBacktest:NVDA_2025-12-03,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-12-03,real_agent_history,1.0
E5892,DailyBacktest:NVDA_2025-12-03,BuyHoldValue:105263.22474406069,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-12-03,real_agent_history,1.0
E5893,DailyBacktest:NVDA_2025-12-03,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-12-03,real_agent_history,1.0
E5894,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5895,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5896,MarketSnapshot:NVDA_2025-12-04,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-12-04,real_agent_history,1.0
E5897,DailyBacktest:NVDA_2025-12-04,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-12-04,real_agent_history,1.0
E5898,DailyBacktest:NVDA_2025-12-04,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-12-04,real_agent_history,1.0
E5899,DailyBacktest:NVDA_2025-12-04,BuyHoldValue:107490.65174583487,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-12-04,real_agent_history,1.0
E5900,DailyBacktest:NVDA_2025-12-04,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-12-04,real_agent_history,1.0
E5901,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5902,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
E5903,MarketSnapshot:NVDA_2025-12-05,Asset:NVDA,SNAPSHOT_OF,SNAPSHOT_OF,2025-12-05,real_agent_history,1.0
E5904,DailyBacktest:NVDA_2025-12-05,Asset:NVDA,DAILY_RESULT_OF,DAILY_RESULT_OF,2025-12-05,real_agent_history,1.0
E5905,DailyBacktest:NVDA_2025-12-05,AgentValue:97452.15036380598,HAS_AGENT_VALUE,HAS_AGENT_VALUE,2025-12-05,real_agent_history,1.0
E5906,DailyBacktest:NVDA_2025-12-05,BuyHoldValue:106922.06858830075,HAS_BUY_HOLD_VALUE,HAS_BUY_HOLD_VALUE,2025-12-05,real_agent_history,1.0
E5907,DailyBacktest:NVDA_2025-12-05,Position:0.0,HAS_AGENT_POSITION,HAS_AGENT_POSITION,2025-12-05,real_agent_history,1.0
E5908,Asset:NVDA,AssetClass:high-growth stock,HAS_ASSET_CLASS,HAS_ASSET_CLASS,,real_agent_history,1.0
E5909,Asset:NVDA,RiskStyle:high_volatility,HAS_RISK_STYLE,HAS_RISK_STYLE,,real_agent_history,1.0
