asset,date,agent,weight,trend_state,vol_state,momentum_state
TSLA,2022-06-17,BullAgent,0.13274,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-17,BearAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-17,RiskAgent,0.37168,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-21,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-21,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-21,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-21,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-22,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-22,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-22,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-22,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-23,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-23,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-23,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-23,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-24,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-24,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-24,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-24,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-27,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-27,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-27,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-27,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-06-28,TechnicalAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-28,BullAgent,0.13274,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-28,BearAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-28,RiskAgent,0.37168,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-29,TechnicalAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-29,BullAgent,0.13274,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-29,BearAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-29,RiskAgent,0.37168,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-30,TechnicalAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-30,BullAgent,0.13274,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-30,BearAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-06-30,RiskAgent,0.37168,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-07-01,TechnicalAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-07-01,BullAgent,0.13274,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-07-01,BearAgent,0.24779,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-07-01,RiskAgent,0.37168,StrongDowntrend,HighVolatility,PositiveMomentum
TSLA,2022-07-05,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-05,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-05,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-05,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-06,TechnicalAgent,0.24779,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-06,BullAgent,0.13274,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-06,BearAgent,0.24779,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-06,RiskAgent,0.37168,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-07,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-07,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-07,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-07,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-08,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-08,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-08,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-08,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-11,TechnicalAgent,0.24779,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-11,BullAgent,0.13274,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-11,BearAgent,0.24779,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-11,RiskAgent,0.37168,Downtrend,HighVolatility,PositiveMomentum
TSLA,2022-07-12,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-12,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-12,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-12,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-13,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-13,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-13,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-13,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-14,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-14,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-14,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-14,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-15,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-15,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-15,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-15,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-18,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-18,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-18,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-18,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-19,TechnicalAgent,0.26667,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-19,BullAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-19,BearAgent,0.19048,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-19,RiskAgent,0.35238,Sideways,HighVolatility,PositiveMomentum
TSLA,2022-07-20,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-07-20,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-07-20,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-07-20,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-07-21,TechnicalAgent,0.26667,Uptrend,HighVolatility,Overbought
TSLA,2022-07-21,BullAgent,0.23333,Uptrend,HighVolatility,Overbought
TSLA,2022-07-21,BearAgent,0.16667,Uptrend,HighVolatility,Overbought
TSLA,2022-07-21,RiskAgent,0.33333,Uptrend,HighVolatility,Overbought
TSLA,2022-07-22,TechnicalAgent,0.26667,Uptrend,HighVolatility,Overbought
TSLA,2022-07-22,BullAgent,0.23333,Uptrend,HighVolatility,Overbought
TSLA,2022-07-22,BearAgent,0.16667,Uptrend,HighVolatility,Overbought
TSLA,2022-07-22,RiskAgent,0.33333,Uptrend,HighVolatility,Overbought
TSLA,2022-07-25,TechnicalAgent,0.28319,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-25,BullAgent,0.24779,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-25,BearAgent,0.14159,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-25,RiskAgent,0.32743,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-26,TechnicalAgent,0.28319,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-26,BullAgent,0.24779,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-26,BearAgent,0.14159,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-26,RiskAgent,0.32743,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-27,TechnicalAgent,0.28319,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-27,BullAgent,0.24779,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-27,BearAgent,0.14159,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-27,RiskAgent,0.32743,Uptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-28,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-28,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-28,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-28,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-07-29,TechnicalAgent,0.26667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-07-29,BullAgent,0.23333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-07-29,BearAgent,0.16667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-07-29,RiskAgent,0.33333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-01,TechnicalAgent,0.26667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-01,BullAgent,0.23333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-01,BearAgent,0.16667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-01,RiskAgent,0.33333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-02,TechnicalAgent,0.26667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-02,BullAgent,0.23333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-02,BearAgent,0.16667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-02,RiskAgent,0.33333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-03,TechnicalAgent,0.26667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-03,BullAgent,0.23333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-03,BearAgent,0.16667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-03,RiskAgent,0.33333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-04,TechnicalAgent,0.26667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-04,BullAgent,0.23333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-04,BearAgent,0.16667,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-04,RiskAgent,0.33333,StrongUptrend,HighVolatility,Overbought
TSLA,2022-08-05,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-05,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-05,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-05,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-08,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-08,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-08,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-08,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-09,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-09,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-09,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-09,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-10,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-10,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-10,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-10,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-11,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-11,BullAgent,0.24779,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-11,BearAgent,0.14159,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-11,RiskAgent,0.32743,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-12,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-12,BullAgent,0.24779,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-12,BearAgent,0.14159,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-12,RiskAgent,0.32743,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-15,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-15,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-15,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-15,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-16,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-16,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-16,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-16,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-17,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-17,BullAgent,0.24779,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-17,BearAgent,0.14159,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-17,RiskAgent,0.32743,StrongUptrend,HighVolatility,PositiveMomentum
TSLA,2022-08-18,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-18,BullAgent,0.24779,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-18,BearAgent,0.14159,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-18,RiskAgent,0.32743,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-19,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-19,BullAgent,0.24779,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-19,BearAgent,0.14159,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-19,RiskAgent,0.32743,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-22,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-22,BullAgent,0.24779,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-22,BearAgent,0.14159,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-22,RiskAgent,0.32743,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-23,TechnicalAgent,0.28319,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-23,BullAgent,0.24779,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-23,BearAgent,0.14159,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-23,RiskAgent,0.32743,StrongUptrend,HighVolatility,NegativeMomentum
TSLA,2022-08-24,TechnicalAgent,0.28319,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-24,BullAgent,0.24779,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-24,BearAgent,0.14159,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-24,RiskAgent,0.32743,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-25,TechnicalAgent,0.28319,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-25,BullAgent,0.24779,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-25,BearAgent,0.14159,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-25,RiskAgent,0.32743,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-08-26,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-26,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-26,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-26,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-29,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-29,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-29,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-29,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-30,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-30,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-30,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-30,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-31,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-31,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-31,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-08-31,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-01,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-01,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-01,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-01,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-02,TechnicalAgent,0.25926,Sideways,MediumVolatility,Oversold
TSLA,2022-09-02,BullAgent,0.21296,Sideways,MediumVolatility,Oversold
TSLA,2022-09-02,BearAgent,0.18519,Sideways,MediumVolatility,Oversold
TSLA,2022-09-02,RiskAgent,0.34259,Sideways,MediumVolatility,Oversold
TSLA,2022-09-06,TechnicalAgent,0.25926,Sideways,MediumVolatility,Oversold
TSLA,2022-09-06,BullAgent,0.21296,Sideways,MediumVolatility,Oversold
TSLA,2022-09-06,BearAgent,0.18519,Sideways,MediumVolatility,Oversold
TSLA,2022-09-06,RiskAgent,0.34259,Sideways,MediumVolatility,Oversold
TSLA,2022-09-07,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-07,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-07,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-07,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-08,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-08,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-08,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-08,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-09,TechnicalAgent,0.28319,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-09,BullAgent,0.24779,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-09,BearAgent,0.14159,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-09,RiskAgent,0.32743,StrongUptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-12,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-12,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-12,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-12,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-13,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-13,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-13,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-13,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-14,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-14,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-14,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-14,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-15,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-15,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-15,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-15,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-16,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-16,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-16,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-16,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-19,TechnicalAgent,0.28319,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-19,BullAgent,0.24779,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-19,BearAgent,0.14159,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-19,RiskAgent,0.32743,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-20,TechnicalAgent,0.28319,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-20,BullAgent,0.24779,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-20,BearAgent,0.14159,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-20,RiskAgent,0.32743,StrongUptrend,MediumVolatility,PositiveMomentum
TSLA,2022-09-21,TechnicalAgent,0.26667,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-21,BullAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-21,BearAgent,0.19048,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-21,RiskAgent,0.35238,Sideways,MediumVolatility,PositiveMomentum
TSLA,2022-09-22,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-22,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-22,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-22,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-23,TechnicalAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-23,BullAgent,0.13274,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-23,BearAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-23,RiskAgent,0.37168,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-26,TechnicalAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-26,BullAgent,0.13274,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-26,BearAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-26,RiskAgent,0.37168,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-27,TechnicalAgent,0.26667,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-27,BullAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-27,BearAgent,0.19048,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-27,RiskAgent,0.35238,Sideways,MediumVolatility,NegativeMomentum
TSLA,2022-09-28,TechnicalAgent,0.28319,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-28,BullAgent,0.24779,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-28,BearAgent,0.14159,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-28,RiskAgent,0.32743,Uptrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-29,TechnicalAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-29,BullAgent,0.13274,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-29,BearAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-29,RiskAgent,0.37168,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-30,TechnicalAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-30,BullAgent,0.13274,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-30,BearAgent,0.24779,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-09-30,RiskAgent,0.37168,Downtrend,MediumVolatility,NegativeMomentum
TSLA,2022-10-03,TechnicalAgent,0.24138,Downtrend,HighVolatility,Oversold
TSLA,2022-10-03,BullAgent,0.15517,Downtrend,HighVolatility,Oversold
TSLA,2022-10-03,BearAgent,0.24138,Downtrend,HighVolatility,Oversold
TSLA,2022-10-03,RiskAgent,0.36207,Downtrend,HighVolatility,Oversold
TSLA,2022-10-04,TechnicalAgent,0.24138,Downtrend,HighVolatility,Oversold
TSLA,2022-10-04,BullAgent,0.15517,Downtrend,HighVolatility,Oversold
TSLA,2022-10-04,BearAgent,0.24138,Downtrend,HighVolatility,Oversold
TSLA,2022-10-04,RiskAgent,0.36207,Downtrend,HighVolatility,Oversold
TSLA,2022-10-05,TechnicalAgent,0.24138,Downtrend,HighVolatility,Oversold
TSLA,2022-10-05,BullAgent,0.15517,Downtrend,HighVolatility,Oversold
TSLA,2022-10-05,BearAgent,0.24138,Downtrend,HighVolatility,Oversold
