subject,predicate,object,date,source,confidence
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:BullAgent,2025-04-14,trust_weight_module,0.2095
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:BearAgent,2025-04-14,trust_weight_module,0.1905
MarketState:Sideways,INCREASES_TRUST_IN,Agent:RiskAgent,2025-04-14,trust_weight_module,0.3333
Decision:TSLA_2025-04-14,TARGETS_ASSET,Asset:TSLA,2025-04-14,decision_agent,1.0
Decision:TSLA_2025-04-14,HAS_RAW_POSITION,Position:0.184,2025-04-14,decision_agent,1.0
Decision:TSLA_2025-04-14,HAS_FINAL_POSITION,Position:0.184,2025-04-14,risk_veto,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Uptrend,2025-05-12,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2025-05-12,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2025-05-12,2025-05-12,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-05-12,trust_weight_module,0.287
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-05-12,trust_weight_module,0.2783
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-05-12,trust_weight_module,0.1304
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-05-12,trust_weight_module,0.3043
Decision:TSLA_2025-05-12,TARGETS_ASSET,Asset:TSLA,2025-05-12,decision_agent,1.0
Decision:TSLA_2025-05-12,HAS_RAW_POSITION,Position:0.6977,2025-05-12,decision_agent,1.0
Decision:TSLA_2025-05-12,HAS_FINAL_POSITION,Position:0.3,2025-05-12,risk_veto,1.0
Agent:RiskVeto,VETOES,Decision:TSLA_2025-05-12,2025-05-12,exceed_max_position,1.0
