subject,predicate,object,date,source,confidence
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:BullAgent,2025-04-14,trust_weight_module,0.2095
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:BearAgent,2025-04-14,trust_weight_module,0.1905
MarketState:Sideways,INCREASES_TRUST_IN,Agent:RiskAgent,2025-04-14,trust_weight_module,0.3333
Decision:TSLA_2025-04-14,TARGETS_ASSET,Asset:TSLA,2025-04-14,decision_agent,1.0
Decision:TSLA_2025-04-14,HAS_RAW_POSITION,Position:0.184,2025-04-14,decision_agent,1.0
Decision:TSLA_2025-04-14,HAS_FINAL_POSITION,Position:0.184,2025-04-14,risk_veto,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Uptrend,2025-05-12,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2025-05-12,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2025-05-12,2025-05-12,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-05-12,trust_weight_module,0.287
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-05-12,trust_weight_module,0.2783
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-05-12,trust_weight_module,0.1304
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-05-12,trust_weight_module,0.3043
Decision:TSLA_2025-05-12,TARGETS_ASSET,Asset:TSLA,2025-05-12,decision_agent,1.0
Decision:TSLA_2025-05-12,HAS_RAW_POSITION,Position:0.6977,2025-05-12,decision_agent,1.0
Decision:TSLA_2025-05-12,HAS_FINAL_POSITION,Position:0.3,2025-05-12,risk_veto,1.0
Agent:RiskVeto,VETOES,Decision:TSLA_2025-05-12,2025-05-12,exceed_max_position,1.0
Agent:TechnicalAgent,BELONGS_TO_TEAM,AgentTeam:AnalystTeam,,TradingAgents,1.0
Agent:TechnicalAgent,HAS_ROLE,AgentRole:QuantTechnicalAnalyst,,TradingAgents,1.0
Agent:BullAgent,BELONGS_TO_TEAM,AgentTeam:ResearchTeam,,TradingAgents,1.0
Agent:BullAgent,HAS_ROLE,AgentRole:BullishResearcher,,TradingAgents,1.0
Agent:BearAgent,BELONGS_TO_TEAM,AgentTeam:ResearchTeam,,TradingAgents,1.0
Agent:BearAgent,HAS_ROLE,AgentRole:BearishResearcher,,TradingAgents,1.0
Agent:RiskAgent,BELONGS_TO_TEAM,AgentTeam:RiskManagementTeam,,TradingAgents,1.0
Agent:RiskAgent,HAS_ROLE,AgentRole:RiskGuardian,,TradingAgents,1.0
Agent:RiskVeto,BELONGS_TO_TEAM,AgentTeam:RiskManagementTeam,,TradingAgents,1.0
Agent:RiskVeto,HAS_ROLE,AgentRole:HardRiskController,,TradingAgents,1.0
Agent:DecisionAgent,BELONGS_TO_TEAM,AgentTeam:TraderTeam,,TradingAgents,1.0
Agent:DecisionAgent,HAS_ROLE,AgentRole:PositionDecisionMaker,,TradingAgents,1.0
Agent:TrustWeightModule,BELONGS_TO_TEAM,AgentTeam:PortfolioManagementTeam,,TradingAgents,1.0
Agent:TrustWeightModule,HAS_ROLE,AgentRole:AgentReliabilityAllocator,,TradingAgents,1.0
AgentTeam:AnalystTeam,PROVIDES_EVIDENCE_TO,AgentTeam:ResearchTeam,,TradingAgents,1.0
AgentTeam:ResearchTeam,PROVIDES_DEBATE_TO,Agent:DecisionAgent,,TradingAgents,1.0
Agent:DecisionAgent,SUBMITS_DECISION_TO,AgentTeam:RiskManagementTeam,,TradingAgents,1.0
EntityType:Asset,HAS_META_ENTITY_TYPE,MetaEntity:FinancialInstrument,,FinDKG,1.0
EntityType:RiskProfile,HAS_META_ENTITY_TYPE,MetaEntity:RiskMetaEntity,,FinDKG,1.0
EntityType:MarketState,HAS_META_ENTITY_TYPE,MetaEntity:TemporalMarketRegime,,FinDKG,1.0
EntityType:Indicator,HAS_META_ENTITY_TYPE,MetaEntity:QuantFeature,,FinDKG,1.0
EntityType:Agent,HAS_META_ENTITY_TYPE,MetaEntity:DecisionParticipant,,FinDKG,1.0
EntityType:Decision,HAS_META_ENTITY_TYPE,MetaEntity:TradingAction,,FinDKG,1.0
EntityType:Position,HAS_META_ENTITY_TYPE,MetaEntity:PortfolioExposure,,FinDKG,1.0
EntityType:RiskRule,HAS_META_ENTITY_TYPE,MetaEntity:RiskConstraint,,FinDKG,1.0
MarketSnapshot:SPY_2024-12-23,SNAPSHOT_OF,Asset:SPY,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2024-12-23,HAS_TREND_STATE,MarketState:Uptrend,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2024-12-23,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2024-12-23,GENERATES_DECISION,Decision:SPY_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
Decision:SPY_2024-12-23,HAS_DECISION_CONTEXT,MarketSnapshot:SPY_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
MarketSnapshot:SPY_2025-01-20,SNAPSHOT_OF,Asset:SPY,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-01-20,HAS_TREND_STATE,MarketState:Sideways,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-01-20,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-01-20,GENERATES_DECISION,Decision:SPY_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
Decision:SPY_2025-01-20,HAS_DECISION_CONTEXT,MarketSnapshot:SPY_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
MarketSnapshot:SPY_2025-02-17,SNAPSHOT_OF,Asset:SPY,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-02-17,HAS_TREND_STATE,MarketState:Uptrend,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-02-17,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-02-17,GENERATES_DECISION,Decision:SPY_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
Decision:SPY_2025-02-17,HAS_DECISION_CONTEXT,MarketSnapshot:SPY_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
MarketSnapshot:SPY_2025-03-17,SNAPSHOT_OF,Asset:SPY,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-03-17,HAS_TREND_STATE,MarketState:Sideways,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-03-17,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-03-17,GENERATES_DECISION,Decision:SPY_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
Decision:SPY_2025-03-17,HAS_DECISION_CONTEXT,MarketSnapshot:SPY_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
MarketSnapshot:SPY_2025-04-14,SNAPSHOT_OF,Asset:SPY,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-04-14,HAS_TREND_STATE,MarketState:Sideways,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-04-14,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-04-14,GENERATES_DECISION,Decision:SPY_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
Decision:SPY_2025-04-14,HAS_DECISION_CONTEXT,MarketSnapshot:SPY_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
MarketSnapshot:SPY_2025-05-12,SNAPSHOT_OF,Asset:SPY,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-05-12,HAS_TREND_STATE,MarketState:Downtrend,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-05-12,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:SPY_2025-05-12,GENERATES_DECISION,Decision:SPY_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
Decision:SPY_2025-05-12,HAS_DECISION_CONTEXT,MarketSnapshot:SPY_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
MarketSnapshot:AAPL_2024-12-23,SNAPSHOT_OF,Asset:AAPL,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2024-12-23,HAS_TREND_STATE,MarketState:Sideways,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2024-12-23,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2024-12-23,GENERATES_DECISION,Decision:AAPL_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
Decision:AAPL_2024-12-23,HAS_DECISION_CONTEXT,MarketSnapshot:AAPL_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
MarketSnapshot:AAPL_2025-01-20,SNAPSHOT_OF,Asset:AAPL,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-01-20,HAS_TREND_STATE,MarketState:Sideways,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-01-20,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-01-20,GENERATES_DECISION,Decision:AAPL_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
Decision:AAPL_2025-01-20,HAS_DECISION_CONTEXT,MarketSnapshot:AAPL_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
MarketSnapshot:AAPL_2025-02-17,SNAPSHOT_OF,Asset:AAPL,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-02-17,HAS_TREND_STATE,MarketState:Downtrend,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-02-17,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-02-17,GENERATES_DECISION,Decision:AAPL_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
Decision:AAPL_2025-02-17,HAS_DECISION_CONTEXT,MarketSnapshot:AAPL_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
MarketSnapshot:AAPL_2025-03-17,SNAPSHOT_OF,Asset:AAPL,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-03-17,HAS_TREND_STATE,MarketState:Uptrend,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-03-17,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-03-17,GENERATES_DECISION,Decision:AAPL_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
Decision:AAPL_2025-03-17,HAS_DECISION_CONTEXT,MarketSnapshot:AAPL_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
MarketSnapshot:AAPL_2025-04-14,SNAPSHOT_OF,Asset:AAPL,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-04-14,HAS_TREND_STATE,MarketState:Sideways,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-04-14,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-04-14,GENERATES_DECISION,Decision:AAPL_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
Decision:AAPL_2025-04-14,HAS_DECISION_CONTEXT,MarketSnapshot:AAPL_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
MarketSnapshot:AAPL_2025-05-12,SNAPSHOT_OF,Asset:AAPL,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-05-12,HAS_TREND_STATE,MarketState:Sideways,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-05-12,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:AAPL_2025-05-12,GENERATES_DECISION,Decision:AAPL_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
Decision:AAPL_2025-05-12,HAS_DECISION_CONTEXT,MarketSnapshot:AAPL_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
MarketSnapshot:MSFT_2024-12-23,SNAPSHOT_OF,Asset:MSFT,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2024-12-23,HAS_TREND_STATE,MarketState:Downtrend,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2024-12-23,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2024-12-23,GENERATES_DECISION,Decision:MSFT_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
Decision:MSFT_2024-12-23,HAS_DECISION_CONTEXT,MarketSnapshot:MSFT_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
MarketSnapshot:MSFT_2025-01-20,SNAPSHOT_OF,Asset:MSFT,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-01-20,HAS_TREND_STATE,MarketState:Sideways,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-01-20,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-01-20,GENERATES_DECISION,Decision:MSFT_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
Decision:MSFT_2025-01-20,HAS_DECISION_CONTEXT,MarketSnapshot:MSFT_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
MarketSnapshot:MSFT_2025-02-17,SNAPSHOT_OF,Asset:MSFT,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-02-17,HAS_TREND_STATE,MarketState:Uptrend,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-02-17,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-02-17,GENERATES_DECISION,Decision:MSFT_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
Decision:MSFT_2025-02-17,HAS_DECISION_CONTEXT,MarketSnapshot:MSFT_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
MarketSnapshot:MSFT_2025-03-17,SNAPSHOT_OF,Asset:MSFT,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-03-17,HAS_TREND_STATE,MarketState:Uptrend,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-03-17,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-03-17,GENERATES_DECISION,Decision:MSFT_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
Decision:MSFT_2025-03-17,HAS_DECISION_CONTEXT,MarketSnapshot:MSFT_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
MarketSnapshot:MSFT_2025-04-14,SNAPSHOT_OF,Asset:MSFT,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-04-14,HAS_TREND_STATE,MarketState:Sideways,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-04-14,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-04-14,GENERATES_DECISION,Decision:MSFT_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
Decision:MSFT_2025-04-14,HAS_DECISION_CONTEXT,MarketSnapshot:MSFT_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
MarketSnapshot:MSFT_2025-05-12,SNAPSHOT_OF,Asset:MSFT,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-05-12,HAS_TREND_STATE,MarketState:Downtrend,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-05-12,HAS_VOLATILITY_STATE,MarketState:LowVolatility,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:MSFT_2025-05-12,GENERATES_DECISION,Decision:MSFT_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
Decision:MSFT_2025-05-12,HAS_DECISION_CONTEXT,MarketSnapshot:MSFT_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
MarketSnapshot:NVDA_2024-12-23,SNAPSHOT_OF,Asset:NVDA,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2024-12-23,HAS_TREND_STATE,MarketState:Downtrend,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2024-12-23,HAS_VOLATILITY_STATE,MarketState:MediumVolatility,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2024-12-23,GENERATES_DECISION,Decision:NVDA_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
Decision:NVDA_2024-12-23,HAS_DECISION_CONTEXT,MarketSnapshot:NVDA_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
MarketSnapshot:NVDA_2025-01-20,SNAPSHOT_OF,Asset:NVDA,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-01-20,HAS_TREND_STATE,MarketState:Uptrend,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-01-20,HAS_VOLATILITY_STATE,MarketState:MediumVolatility,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-01-20,GENERATES_DECISION,Decision:NVDA_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
Decision:NVDA_2025-01-20,HAS_DECISION_CONTEXT,MarketSnapshot:NVDA_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
MarketSnapshot:NVDA_2025-02-17,SNAPSHOT_OF,Asset:NVDA,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-02-17,HAS_TREND_STATE,MarketState:Downtrend,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-02-17,HAS_VOLATILITY_STATE,MarketState:MediumVolatility,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-02-17,GENERATES_DECISION,Decision:NVDA_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
Decision:NVDA_2025-02-17,HAS_DECISION_CONTEXT,MarketSnapshot:NVDA_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
MarketSnapshot:NVDA_2025-03-17,SNAPSHOT_OF,Asset:NVDA,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-03-17,HAS_TREND_STATE,MarketState:Uptrend,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-03-17,HAS_VOLATILITY_STATE,MarketState:MediumVolatility,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-03-17,GENERATES_DECISION,Decision:NVDA_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
Decision:NVDA_2025-03-17,HAS_DECISION_CONTEXT,MarketSnapshot:NVDA_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
MarketSnapshot:NVDA_2025-04-14,SNAPSHOT_OF,Asset:NVDA,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-04-14,HAS_TREND_STATE,MarketState:Downtrend,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-04-14,HAS_VOLATILITY_STATE,MarketState:HighVolatility,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-04-14,GENERATES_DECISION,Decision:NVDA_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
Decision:NVDA_2025-04-14,HAS_DECISION_CONTEXT,MarketSnapshot:NVDA_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
MarketSnapshot:NVDA_2025-05-12,SNAPSHOT_OF,Asset:NVDA,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-05-12,HAS_TREND_STATE,MarketState:Downtrend,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-05-12,HAS_VOLATILITY_STATE,MarketState:MediumVolatility,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:NVDA_2025-05-12,GENERATES_DECISION,Decision:NVDA_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
Decision:NVDA_2025-05-12,HAS_DECISION_CONTEXT,MarketSnapshot:NVDA_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
MarketSnapshot:TSLA_2024-12-23,SNAPSHOT_OF,Asset:TSLA,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2024-12-23,HAS_TREND_STATE,MarketState:Uptrend,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2024-12-23,HAS_VOLATILITY_STATE,MarketState:HighVolatility,2024-12-23,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2024-12-23,GENERATES_DECISION,Decision:TSLA_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
Decision:TSLA_2024-12-23,HAS_DECISION_CONTEXT,MarketSnapshot:TSLA_2024-12-23,2024-12-23,TradingAgents_structured_output,1.0
MarketSnapshot:TSLA_2025-01-20,SNAPSHOT_OF,Asset:TSLA,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-01-20,HAS_TREND_STATE,MarketState:Uptrend,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-01-20,HAS_VOLATILITY_STATE,MarketState:HighVolatility,2025-01-20,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-01-20,GENERATES_DECISION,Decision:TSLA_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
Decision:TSLA_2025-01-20,HAS_DECISION_CONTEXT,MarketSnapshot:TSLA_2025-01-20,2025-01-20,TradingAgents_structured_output,1.0
MarketSnapshot:TSLA_2025-02-17,SNAPSHOT_OF,Asset:TSLA,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-02-17,HAS_TREND_STATE,MarketState:Downtrend,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-02-17,HAS_VOLATILITY_STATE,MarketState:MediumVolatility,2025-02-17,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-02-17,GENERATES_DECISION,Decision:TSLA_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
Decision:TSLA_2025-02-17,HAS_DECISION_CONTEXT,MarketSnapshot:TSLA_2025-02-17,2025-02-17,TradingAgents_structured_output,1.0
MarketSnapshot:TSLA_2025-03-17,SNAPSHOT_OF,Asset:TSLA,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-03-17,HAS_TREND_STATE,MarketState:Downtrend,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-03-17,HAS_VOLATILITY_STATE,MarketState:HighVolatility,2025-03-17,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-03-17,GENERATES_DECISION,Decision:TSLA_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
Decision:TSLA_2025-03-17,HAS_DECISION_CONTEXT,MarketSnapshot:TSLA_2025-03-17,2025-03-17,TradingAgents_structured_output,1.0
MarketSnapshot:TSLA_2025-04-14,SNAPSHOT_OF,Asset:TSLA,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-04-14,HAS_TREND_STATE,MarketState:Sideways,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-04-14,HAS_VOLATILITY_STATE,MarketState:HighVolatility,2025-04-14,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-04-14,GENERATES_DECISION,Decision:TSLA_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
Decision:TSLA_2025-04-14,HAS_DECISION_CONTEXT,MarketSnapshot:TSLA_2025-04-14,2025-04-14,TradingAgents_structured_output,1.0
MarketSnapshot:TSLA_2025-05-12,SNAPSHOT_OF,Asset:TSLA,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-05-12,HAS_TREND_STATE,MarketState:Uptrend,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-05-12,HAS_VOLATILITY_STATE,MarketState:HighVolatility,2025-05-12,FinDKG_temporal_model,1.0
MarketSnapshot:TSLA_2025-05-12,GENERATES_DECISION,Decision:TSLA_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
Decision:TSLA_2025-05-12,HAS_DECISION_CONTEXT,MarketSnapshot:TSLA_2025-05-12,2025-05-12,TradingAgents_structured_output,1.0
Agent:TechnicalAgent,HAS_RELIABILITY_BUCKET,Reliability:MediumReliability,,ContestTrade,1.0
Agent:TechnicalAgent,EVALUATED_BY,EvaluationMechanism:MarketFeedbackContest,,ContestTrade,1.0
Agent:BullAgent,HAS_RELIABILITY_BUCKET,Reliability:LowReliability,,ContestTrade,1.0
Agent:BullAgent,EVALUATED_BY,EvaluationMechanism:MarketFeedbackContest,,ContestTrade,1.0
Agent:BearAgent,HAS_RELIABILITY_BUCKET,Reliability:LowReliability,,ContestTrade,1.0
Agent:BearAgent,EVALUATED_BY,EvaluationMechanism:MarketFeedbackContest,,ContestTrade,1.0
Agent:RiskAgent,HAS_RELIABILITY_BUCKET,Reliability:MediumReliability,,ContestTrade,1.0
Agent:RiskAgent,EVALUATED_BY,EvaluationMechanism:MarketFeedbackContest,,ContestTrade,1.0
AgentContest:SPY_2025-05-12,OCCURS_IN_SNAPSHOT,MarketSnapshot:SPY_2025-05-12,2025-05-12,ContestTrade,1.0
AgentRank:SPY_2025-05-12_TechnicalAgent_Rank1,RANKS_AGENT,Agent:TechnicalAgent,2025-05-12,ContestTrade,0.2727
AgentContest:SPY_2025-05-12,CONTAINS_RANK,AgentRank:SPY_2025-05-12_TechnicalAgent_Rank1,2025-05-12,ContestTrade,0.2727
AgentRank:SPY_2025-05-12_BearAgent_Rank2,RANKS_AGENT,Agent:BearAgent,2025-05-12,ContestTrade,0.2727
AgentContest:SPY_2025-05-12,CONTAINS_RANK,AgentRank:SPY_2025-05-12_BearAgent_Rank2,2025-05-12,ContestTrade,0.2727
AgentRank:SPY_2025-05-12_RiskAgent_Rank3,RANKS_AGENT,Agent:RiskAgent,2025-05-12,ContestTrade,0.2727
